regiao,sexo,geracao,fx_etaria,decada,religiao,renda,ensino,pres1,pres2,atitude_pt,nota_pt,PT,PSDB,ano,esquerda_direita,peso,PL
Sudeste,masculino,boomers,45-59,1950s,católica,2 a 5 s.m,médio,PSDB,PSDB,não gosta,0.0,0,1.0,2010,direita,8798.0,
Sudeste,feminino,millenials,16-29,1980s,evangélica,+ de 5 s.m,médio,PT,,gosta,8.0,0,0.0,2010,não sabe,61010.6666666667,
Sudeste,feminino,boomers,45-59,1950s,católica,2 a 5 s.m,fundamental,PSDB,PSDB,não gosta,0.0,0,1.0,2010,não sabe,13197.0,
Sudeste,masculino,geracaoX,30-44,1960s,evangélica,+ de 5 s.m,médio,PV,PSDB,não gosta,0.0,0,1.0,2010,direita,2107.5,
Sudeste,masculino,silenciosa,+60,1930s,católica,2 a 5 s.m,fundamental,,,não gosta,0.0,0,0.0,2010,esquerda,15294.5,
Sudeste,masculino,millenials,16-29,1980s,católica,até 2 s.m,fundamental,,,gosta,8.0,0,0.0,2010,não sabe,35400.0,
Sudeste,masculino,geracaoX,30-44,1970s,sem religião,+ de 5 s.m,superior,PV,PT,gosta,7.0,1,0.0,2010,centro,366487.5,
Sudeste,masculino,silenciosa,+60,1930s,sem religião,+ de 5 s.m,superior,PT,PT,gosta,7.0,1,0.0,2010,esquerda,2835.5,
Sudeste,masculino,geracaoX,30-44,1970s,católica,até 2 s.m,fundamental,PSDB,PSDB,não gosta,0.0,0,1.0,2010,não sabe,5491.0,
Sudeste,masculino,silenciosa,+60,1930s,católica,2 a 5 s.m,médio,PSDB,PSDB,não gosta,0.0,0,1.0,2010,centro,5229.0,
Sudeste,feminino,geracaoX,30-44,1970s,evangélica,2 a 5 s.m,médio,PT,PT,gosta,8.0,1,0.0,2010,direita,35476.0,
Sudeste,masculino,geracaoX,30-44,1960s,católica,+ de 5 s.m,superior,PV,PSDB,não gosta,0.0,0,1.0,2010,direita,11312.5,
Sudeste,masculino,boomers,45-59,1960s,católica,2 a 5 s.m,médio,PT,PT,gosta,10.0,1,0.0,2010,direita,67590.0,
Sudeste,feminino,millenials,16-29,1980s,católica,até 2 s.m,médio,,,gosta,10.0,0,0.0,2010,direita,133930.0,
Sudeste,feminino,geracaoX,30-44,1970s,católica,2 a 5 s.m,fundamental,PT,PT,gosta,8.0,1,0.0,2010,não sabe,11288.0,
Sudeste,feminino,silenciosa,+60,1940s,evangélica,2 a 5 s.m,fundamental,,PT,não gosta,4.0,1,0.0,2010,não sabe,10458.0,
Sudeste,feminino,millenials,16-29,1980s,outras,até 2 s.m,médio,PV,PT,não gosta,2.0,1,0.0,2010,não sabe,141250.666666667,
Sudeste,feminino,millenials,16-29,1990s,católica,até 2 s.m,fundamental,PSDB,PSDB,neutro,5.0,0,1.0,2010,direita,7344.0,
Sudeste,feminino,millenials,16-29,1990s,católica,2 a 5 s.m,médio,branco_nulo,PT,neutro,6.0,1,0.0,2010,não sabe,199015.0,
Sudeste,feminino,silenciosa,+60,1940s,católica,2 a 5 s.m,fundamental,PT,PT,gosta,7.0,1,0.0,2010,não sabe,278621.0,
Sudeste,feminino,geracaoX,30-44,1960s,católica,2 a 5 s.m,fundamental,PSDB,PSDB,gosta,7.0,0,1.0,2010,não sabe,45758.0,
Sudeste,feminino,boomers,45-59,1950s,outras,2 a 5 s.m,superior,branco_nulo,branco_nulo,não gosta,0.0,0,0.0,2010,centro,20054.0,
Sudeste,feminino,boomers,45-59,1950s,católica,até 2 s.m,superior,PV,PSDB,gosta,9.0,0,1.0,2010,direita,4344.0,
Sudeste,feminino,millenials,16-29,1990s,católica,até 2 s.m,médio,PT,PT,neutro,5.0,1,0.0,2010,não sabe,10241.0,
Sudeste,feminino,silenciosa,+60,1940s,católica,até 2 s.m,fundamental,PSDB,PSDB,não conhece,,0,1.0,2010,não sabe,141250.666666667,
Sudeste,feminino,millenials,16-29,1980s,evangélica,até 2 s.m,fundamental,PT,PT,neutro,5.0,1,0.0,2010,não sabe,1695.0,
Sudeste,masculino,millenials,16-29,1980s,católica,+ de 5 s.m,superior,PT,PT,gosta,9.0,1,0.0,2010,centro,40534.375,
Sudeste,masculino,geracaoX,30-44,1970s,católica,2 a 5 s.m,médio,PT,PT,gosta,7.0,1,0.0,2010,não sabe,6439.5,
Sudeste,feminino,geracaoX,30-44,1970s,outras,2 a 5 s.m,superior,PSDB,PSDB,neutro,6.0,0,1.0,2010,direita,111684.0,
Sudeste,feminino,silenciosa,+60,1940s,católica,2 a 5 s.m,fundamental,PSDB,PSDB,não gosta,0.0,0,1.0,2010,não sabe,111684.0,
Sudeste,feminino,geracaoX,30-44,1970s,católica,2 a 5 s.m,fundamental,PT,PT,gosta,9.0,1,0.0,2010,não sabe,111684.0,
Sudeste,masculino,geracaoX,30-44,1980s,católica,2 a 5 s.m,fundamental,PT,PT,gosta,10.0,1,0.0,2010,direita,13780.0,
Sudeste,feminino,millenials,16-29,1980s,católica,até 2 s.m,médio,PSDB,PSDB,não gosta,0.0,0,1.0,2010,direita,17225.0,
Sudeste,feminino,millenials,16-29,1980s,evangélica,+ de 5 s.m,médio,PT,PT,gosta,7.0,1,0.0,2010,centro,135180.0,
Sudeste,feminino,geracaoX,30-44,1970s,sem religião,2 a 5 s.m,fundamental,PSDB,PSDB,não gosta,0.0,0,1.0,2010,não sabe,4293.0,
Sudeste,masculino,millenials,16-29,1980s,católica,2 a 5 s.m,médio,PV,PT,neutro,6.0,1,0.0,2010,esquerda,6890.0,
Sudeste,masculino,millenials,16-29,1980s,sem religião,2 a 5 s.m,médio,PV,PT,neutro,5.0,1,0.0,2010,centro,458109.375,
Sudeste,masculino,silenciosa,+60,1940s,católica,2 a 5 s.m,médio,PSDB,PSDB,não gosta,4.0,0,1.0,2010,direita,81417.3333333333,
Sudeste,masculino,geracaoX,30-44,1970s,católica,até 2 s.m,fundamental,PT,PT,gosta,10.0,1,0.0,2010,não sabe,111684.0,
Sudeste,feminino,silenciosa,+60,1940s,outras,2 a 5 s.m,fundamental,,PSDB,neutro,5.0,0,1.0,2010,não sabe,13930.0,
Sudeste,masculino,millenials,16-29,1980s,católica,2 a 5 s.m,médio,PV,PSDB,neutro,5.0,0,1.0,2010,não sabe,8586.0,
Sudeste,masculino,geracaoX,30-44,1960s,outras,até 2 s.m,fundamental,branco_nulo,branco_nulo,gosta,8.0,0,0.0,2010,não sabe,25536.0,
Sudeste,feminino,geracaoX,45-59,1960s,sem religião,2 a 5 s.m,médio,branco_nulo,branco_nulo,não gosta,3.0,0,0.0,2010,não sabe,133930.0,
Sudeste,masculino,geracaoX,30-44,1970s,sem religião,+ de 5 s.m,fundamental,PT,PT,gosta,7.0,1,0.0,2010,não sabe,162834.666666667,
Sudeste,feminino,boomers,45-59,1950s,evangélica,+ de 5 s.m,fundamental,PV,PSDB,não gosta,0.0,0,1.0,2010,não sabe,6439.5,
Sudeste,masculino,millenials,16-29,1980s,evangélica,2 a 5 s.m,médio,PV,PT,não gosta,3.0,1,0.0,2010,centro,170422.0,
Sudeste,masculino,boomers,45-59,1950s,evangélica,2 a 5 s.m,fundamental,PSDB,PSDB,não gosta,0.0,0,1.0,2010,direita,2221.33333333333,
Sudeste,feminino,boomers,45-59,1950s,católica,+ de 5 s.m,fundamental,PV,PSDB,neutro,5.0,0,1.0,2010,direita,170422.0,
Sudeste,feminino,millenials,16-29,1990s,católica,+ de 5 s.m,médio,PSDB,PSDB,não gosta,0.0,0,1.0,2010,não sabe,508195.333333333,
Sudeste,feminino,silenciosa,+60,1940s,católica,2 a 5 s.m,fundamental,PT,PT,gosta,9.0,1,0.0,2010,esquerda,2938.33333333333,
Sudeste,feminino,millenials,16-29,1980s,sem religião,,médio,PT,PT,não gosta,4.0,1,0.0,2010,direita,4238.66666666667,
Sudeste,masculino,millenials,16-29,1980s,sem religião,2 a 5 s.m,médio,,branco_nulo,gosta,7.0,0,0.0,2010,centro,30081.0,
Sudeste,feminino,millenials,16-29,1980s,outras,2 a 5 s.m,médio,PSDB,PSDB,gosta,10.0,0,1.0,2010,não sabe,40108.0,
Sudeste,feminino,millenials,16-29,1980s,sem religião,até 2 s.m,fundamental,PT,PT,gosta,8.0,1,0.0,2010,esquerda,3660.66666666667,
Sudeste,feminino,millenials,16-29,1980s,católica,2 a 5 s.m,médio,PSDB,PSDB,neutro,6.0,0,1.0,2010,não sabe,41100.0,
Sudeste,feminino,geracaoX,30-44,1970s,católica,2 a 5 s.m,médio,branco_nulo,PSDB,neutro,5.0,0,1.0,2010,não sabe,16263.3333333333,
Sudeste,masculino,boomers,45-59,1950s,católica,2 a 5 s.m,fundamental,PT,PT,gosta,8.0,1,0.0,2010,direita,26565.0,
Sudeste,masculino,boomers,45-59,1950s,católica,2 a 5 s.m,superior,PV,PSDB,não gosta,2.0,0,1.0,2010,não sabe,89286.6666666667,
Sudeste,masculino,boomers,45-59,1950s,católica,até 2 s.m,fundamental,branco_nulo,PSDB,não gosta,0.0,0,1.0,2010,não sabe,91621.875,
Sudeste,masculino,millenials,16-29,1980s,católica,2 a 5 s.m,médio,PT,PT,gosta,10.0,1,0.0,2010,não sabe,11288.0,
Sudeste,feminino,boomers,+60,1940s,católica,até 2 s.m,fundamental,PSDB,PSDB,neutro,5.0,0,1.0,2010,não sabe,3117.33333333333,
Sudeste,masculino,millenials,16-29,1980s,sem religião,2 a 5 s.m,superior,PV,,gosta,7.0,0,0.0,2010,direita,135180.0,
Sudeste,masculino,boomers,45-59,1960s,católica,+ de 5 s.m,fundamental,PT,PT,gosta,8.0,1,0.0,2010,esquerda,4215.0,
Sudeste,masculino,geracaoX,30-44,1970s,evangélica,até 2 s.m,médio,,,não gosta,4.0,0,0.0,2010,centro,269609.0,
Sudeste,feminino,millenials,16-29,1980s,evangélica,2 a 5 s.m,superior,PT,PT,gosta,10.0,1,0.0,2010,direita,5491.0,
Sudeste,feminino,geracaoX,30-44,1960s,evangélica,até 2 s.m,médio,PV,branco_nulo,não gosta,0.0,0,0.0,2010,centro,15252.6666666667,
Sudeste,feminino,geracaoX,30-44,1980s,católica,até 2 s.m,médio,PSDB,PSDB,neutro,5.0,0,1.0,2010,esquerda,32427.5,
Sudeste,feminino,boomers,+60,1940s,outras,até 2 s.m,fundamental,PSDB,PSDB,não gosta,3.0,0,1.0,2010,direita,13188.6666666667,
Sudeste,feminino,geracaoX,30-44,1970s,católica,até 2 s.m,fundamental,PSDB,PSDB,gosta,8.0,0,1.0,2010,não sabe,2250.0,
Sudeste,feminino,geracaoX,30-44,1970s,católica,2 a 5 s.m,médio,,,não gosta,2.0,0,0.0,2010,direita,238818.0,
Sudeste,masculino,geracaoX,30-44,1970s,católica,2 a 5 s.m,superior,PV,PSDB,não gosta,0.0,0,1.0,2010,direita,254097.666666667,
Sudeste,feminino,boomers,45-59,1950s,evangélica,até 2 s.m,fundamental,PSDB,PSDB,gosta,8.0,0,1.0,2010,não sabe,35476.0,
Sudeste,masculino,geracaoX,30-44,1970s,católica,2 a 5 s.m,superior,PT,PT,neutro,5.0,1,0.0,2010,esquerda,3433.75,
Sudeste,masculino,geracaoX,30-44,1970s,católica,até 2 s.m,fundamental,PSDB,PSDB,não gosta,2.0,0,1.0,2010,esquerda,10226.5625,
Sudeste,feminino,millenials,16-29,1980s,católica,2 a 5 s.m,superior,PSDB,PSDB,gosta,8.0,0,1.0,2010,direita,54950.0,
Sudeste,masculino,geracaoX,30-44,1970s,católica,até 2 s.m,fundamental,PSDB,PSDB,gosta,7.0,0,1.0,2010,não sabe,19152.0,
Sudeste,masculino,boomers,45-59,1950s,evangélica,até 2 s.m,fundamental,PT,PT,não gosta,0.0,1,0.0,2010,direita,101385.0,
Sudeste,feminino,silenciosa,+60,1940s,católica,até 2 s.m,fundamental,,,gosta,10.0,0,0.0,2010,não sabe,7080.0,
Sudeste,feminino,boomers,45-59,1950s,evangélica,2 a 5 s.m,fundamental,PT,PT,gosta,8.0,1,0.0,2010,não sabe,360506.25,
Sudeste,feminino,boomers,45-59,1960s,evangélica,até 2 s.m,médio,PSDB,PSDB,gosta,9.0,0,1.0,2010,não sabe,134804.5,
Sudeste,feminino,millenials,16-29,1980s,católica,2 a 5 s.m,médio,PT,PT,gosta,10.0,1,0.0,2010,esquerda,7360.0,
Sudeste,feminino,geracaoX,30-44,1960s,outras,2 a 5 s.m,fundamental,branco_nulo,branco_nulo,não gosta,0.0,0,0.0,2010,direita,4742.5,
Sudeste,masculino,boomers,45-59,1950s,católica,+ de 5 s.m,médio,PV,PSDB,neutro,5.0,0,1.0,2010,esquerda,28320.0,
Sudeste,masculino,boomers,45-59,1950s,católica,+ de 5 s.m,médio,PV,PSDB,não gosta,2.0,0,1.0,2010,não sabe,16263.3333333333,
Sudeste,feminino,silenciosa,+60,1940s,católica,até 2 s.m,fundamental,,,não gosta,1.0,0,0.0,2010,não sabe,30589.0,
Sudeste,feminino,millenials,16-29,1980s,católica,2 a 5 s.m,superior,PV,PSDB,neutro,5.0,0,1.0,2010,não sabe,22625.0,
Sudeste,masculino,silenciosa,+60,1930s,católica,até 2 s.m,fundamental,,,gosta,9.0,0,0.0,2010,não sabe,9767.91666666667,
Sudeste,masculino,boomers,45-59,1950s,católica,+ de 5 s.m,fundamental,,PT,gosta,8.0,1,0.0,2010,direita,81417.3333333333,
Sudeste,feminino,geracaoX,30-44,1970s,evangélica,2 a 5 s.m,médio,PSDB,PSDB,não gosta,0.0,0,1.0,2010,não sabe,3660.66666666667,
Sudeste,feminino,boomers,+60,1940s,outras,2 a 5 s.m,fundamental,,,não gosta,0.0,0,0.0,2010,não sabe,4742.5,
Sudeste,feminino,boomers,45-59,1950s,católica,2 a 5 s.m,superior,branco_nulo,branco_nulo,,,0,0.0,2010,direita,4407.5,
Sudeste,masculino,silenciosa,+60,1940s,católica,2 a 5 s.m,superior,,,,,0,0.0,2010,centro,5517.91666666667,
Sudeste,masculino,millenials,16-29,1990s,católica,+ de 5 s.m,médio,PT,PT,gosta,8.0,1,0.0,2010,esquerda,4742.5,
Sudeste,feminino,millenials,16-29,1980s,católica,2 a 5 s.m,médio,,PT,gosta,8.0,1,0.0,2010,direita,5517.91666666667,
Sudeste,masculino,millenials,16-29,1990s,católica,+ de 5 s.m,superior,,,gosta,8.0,0,0.0,2010,centro,40906.25,
Sudeste,feminino,geracaoX,30-44,1970s,outras,2 a 5 s.m,superior,,PSDB,neutro,5.0,0,1.0,2010,direita,7344.0,
Sudeste,feminino,boomers,45-59,1960s,católica,2 a 5 s.m,médio,PV,PSDB,não gosta,2.0,0,1.0,2010,direita,13606.5,
Sudeste,feminino,millenials,16-29,1980s,evangélica,até 2 s.m,médio,PT,PT,gosta,9.0,1,0.0,2010,não sabe,137197.532258065,
Sudeste,masculino,millenials,16-29,1980s,outras,2 a 5 s.m,médio,PV,branco_nulo,neutro,5.0,0,0.0,2010,,137197.532258065,
Sudeste,feminino,millenials,16-29,1990s,evangélica,até 2 s.m,médio,PSDB,PSDB,não gosta,0.0,0,1.0,2010,não sabe,71479.2741935484,
Sudeste,masculino,geracaoX,30-44,1970s,evangélica,até 2 s.m,médio,PSDB,PSDB,não gosta,0.0,0,1.0,2010,direita,71479.2741935484,
Sudeste,feminino,millenials,16-29,1980s,católica,+ de 5 s.m,médio,,PT,gosta,7.0,1,0.0,2010,não sabe,231294.129032258,
Sudeste,feminino,millenials,16-29,1980s,católica,+ de 5 s.m,médio,PT,PT,gosta,7.0,1,0.0,2010,,231294.129032258,
Sudeste,masculino,geracaoX,30-44,1960s,evangélica,2 a 5 s.m,superior,PV,PSDB,não gosta,3.0,0,1.0,2010,centro,173470.596774194,
Sudeste,masculino,millenials,16-29,1980s,evangélica,até 2 s.m,médio,PV,PSDB,não gosta,0.0,0,1.0,2010,direita,184032.459677419,
Sudeste,masculino,millenials,16-29,1980s,católica,+ de 5 s.m,superior,PSDB,PSDB,não gosta,3.0,0,1.0,2010,direita,73612.9838709677,
Sudeste,feminino,boomers,45-59,1950s,evangélica,,fundamental,PSDB,PSDB,não gosta,0.0,0,1.0,2010,centro,90896.0322580645,
Sudeste,masculino,geracaoX,30-44,1960s,outras,+ de 5 s.m,superior,PSDB,PSDB,não gosta,3.0,0,1.0,2010,centro,59683.75,
Sudeste,masculino,geracaoX,30-44,1960s,católica,2 a 5 s.m,médio,PT,PT,gosta,10.0,1,0.0,2010,esquerda,34897.5,
Sudeste,feminino,millenials,16-29,1980s,outras,2 a 5 s.m,fundamental,PSDB,PSDB,não gosta,1.0,0,1.0,2010,não sabe,46550.0,
Sudeste,masculino,geracaoX,30-44,1970s,católica,até 2 s.m,médio,PT,PT,gosta,8.0,1,0.0,2010,direita,46514.8709677419,
Sudeste,feminino,geracaoX,30-44,1970s,católica,2 a 5 s.m,médio,PSDB,PSDB,não gosta,0.0,0,1.0,2010,não sabe,175070.879032258,
Sudeste,feminino,geracaoX,30-44,1960s,evangélica,2 a 5 s.m,fundamental,branco_nulo,branco_nulo,neutro,5.0,0,0.0,2010,centro,93100.0,
Sudeste,masculino,boomers,45-59,1960s,católica,até 2 s.m,fundamental,PT,PT,não conhece,,1,0.0,2010,não sabe,89525.625,
Sudeste,masculino,millenials,16-29,1990s,evangélica,+ de 5 s.m,médio,PT,PSDB,gosta,7.0,0,1.0,2010,não sabe,119367.5,
Sudeste,masculino,geracaoX,30-44,1970s,católica,+ de 5 s.m,superior,,,gosta,8.0,0,0.0,2010,centro,201635.564516129,
Sudeste,feminino,boomers,45-59,1950s,católica,até 2 s.m,fundamental,PSDB,PSDB,gosta,7.0,0,1.0,2010,não sabe,75533.3225806452,
Sudeste,masculino,silenciosa,+60,1930s,católica,2 a 5 s.m,fundamental,PT,PT,gosta,10.0,1,0.0,2010,esquerda,69772.3064516129,
Sudeste,feminino,silenciosa,+60,1940s,evangélica,2 a 5 s.m,fundamental,PT,PT,gosta,8.0,1,0.0,2010,esquerda,23257.435483871,
Sudeste,masculino,boomers,45-59,1950s,católica,2 a 5 s.m,fundamental,PT,PT,gosta,10.0,1,0.0,2010,direita,220625.580645161,
Sudeste,masculino,boomers,45-59,1960s,,,médio,PT,PT,gosta,8.0,1,0.0,2010,não sabe,165469.185483871,
Sudeste,feminino,boomers,45-59,1960s,evangélica,2 a 5 s.m,fundamental,PT,PT,gosta,8.0,1,0.0,2010,não sabe,90896.0322580645,
Sudeste,masculino,silenciosa,+60,1940s,católica,até 2 s.m,fundamental,PT,PT,não gosta,1.0,1,0.0,2010,direita,58463.6451612903,
Sudeste,masculino,geracaoX,30-44,1970s,outras,2 a 5 s.m,superior,PT,PT,gosta,10.0,1,0.0,2010,esquerda,220198.838709677,
Sudeste,feminino,boomers,45-59,1960s,outras,2 a 5 s.m,fundamental,PT,PT,gosta,8.0,1,0.0,2010,direita,110099.419354839,
Sudeste,feminino,geracaoX,30-44,1960s,católica,2 a 5 s.m,fundamental,PT,PT,gosta,9.0,1,0.0,2010,não sabe,165469.185483871,
Sudeste,masculino,geracaoX,30-44,1980s,sem religião,2 a 5 s.m,médio,PT,PT,gosta,10.0,1,0.0,2010,esquerda,330298.258064516,
Sudeste,masculino,millenials,16-29,1980s,evangélica,2 a 5 s.m,médio,outros,PT,gosta,10.0,1,0.0,2010,centro,34080.0,
Sudeste,masculino,geracaoX,30-44,1960s,católica,+ de 5 s.m,médio,PSDB,PSDB,neutro,5.0,0,1.0,2010,direita,100817.782258065,
Sudeste,masculino,boomers,45-59,1950s,outras,+ de 5 s.m,superior,branco_nulo,branco_nulo,gosta,7.0,0,0.0,2010,centro,168029.637096774,
Sudeste,masculino,millenials,16-29,1990s,sem religião,+ de 5 s.m,médio,outros,PSDB,não gosta,1.0,0,1.0,2010,direita,201848.935483871,
Sudeste,masculino,geracaoX,30-44,1970s,católica,2 a 5 s.m,superior,PT,PT,gosta,10.0,1,0.0,2010,não sabe,142105.064516129,
Sudeste,feminino,millenials,16-29,1980s,outras,até 2 s.m,médio,PT,PT,gosta,9.0,1,0.0,2010,não sabe,50462.2338709677,
Sudeste,feminino,boomers,45-59,1950s,católica,até 2 s.m,fundamental,PT,PT,gosta,7.0,1,0.0,2010,esquerda,51480.0,
Sudeste,feminino,geracaoX,30-44,1970s,evangélica,+ de 5 s.m,fundamental,PV,PT,não gosta,0.0,1,0.0,2010,direita,34080.0,
Sudeste,feminino,millenials,16-29,1990s,católica,+ de 5 s.m,superior,PT,PT,gosta,7.0,1,0.0,2010,não sabe,113299.983870968,
Sudeste,feminino,millenials,16-29,1980s,católica,+ de 5 s.m,médio,PT,PT,gosta,8.0,1,0.0,2010,esquerda,21646.6666666667,
Sudeste,feminino,geracaoX,30-44,1970s,católica,2 a 5 s.m,médio,PV,PT,neutro,5.0,1,0.0,2010,não sabe,69772.3064516129,
Sudeste,feminino,millenials,16-29,1980s,católica,até 2 s.m,médio,PSDB,PSDB,não gosta,3.0,0,1.0,2010,não sabe,188193.193548387,
Sudeste,feminino,boomers,45-59,1960s,católica,2 a 5 s.m,superior,PT,PT,gosta,10.0,1,0.0,2010,direita,151066.64516129,
Sudeste,feminino,millenials,16-29,1980s,evangélica,2 a 5 s.m,fundamental,PT,PT,não gosta,0.0,1,0.0,2010,esquerda,68705.4516129032,
Sudeste,feminino,millenials,16-29,1980s,sem religião,,médio,PV,PT,,,1,0.0,2010,não sabe,5913.83333333333,
Sudeste,masculino,millenials,16-29,1980s,evangélica,até 2 s.m,médio,PSDB,PSDB,neutro,5.0,0,1.0,2010,direita,118847.629032258,
Sudeste,feminino,boomers,+60,1950s,evangélica,2 a 5 s.m,fundamental,PT,PT,gosta,10.0,1,0.0,2010,direita,172830.483870968,
Sudeste,masculino,boomers,+60,1950s,católica,até 2 s.m,fundamental,PT,PT,gosta,10.0,1,0.0,2010,direita,152773.612903226,
Sudeste,feminino,boomers,45-59,1950s,evangélica,até 2 s.m,fundamental,branco_nulo,branco_nulo,neutro,5.0,0,0.0,2010,não sabe,38406.7741935484,
Sudeste,feminino,millenials,16-29,1980s,evangélica,até 2 s.m,médio,,,gosta,8.0,0,0.0,2010,não sabe,153627.096774194,
Sudeste,feminino,boomers,45-59,1950s,católica,até 2 s.m,fundamental,PSDB,PSDB,gosta,8.0,0,1.0,2010,não sabe,195874.548387097,
Sudeste,feminino,geracaoX,30-44,1970s,evangélica,+ de 5 s.m,médio,PT,PT,neutro,6.0,1,0.0,2010,centro,130583.032258065,
Sudeste,masculino,geracaoX,30-44,1960s,católica,2 a 5 s.m,fundamental,PSDB,,não gosta,0.0,0,0.0,2010,não sabe,21774.0,
Sudeste,masculino,geracaoX,30-44,1970s,católica,2 a 5 s.m,superior,PT,PT,neutro,6.0,1,0.0,2010,não sabe,142105.064516129,
Sudeste,feminino,geracaoX,45-59,1960s,sem religião,2 a 5 s.m,fundamental,PV,,neutro,6.0,0,0.0,2010,direita,14076.75,
Sudeste,feminino,geracaoX,30-44,1970s,católica,2 a 5 s.m,médio,PT,PT,neutro,5.0,1,0.0,2010,não sabe,25560.0,
Sudeste,masculino,boomers,45-59,1950s,católica,até 2 s.m,fundamental,PT,PT,gosta,10.0,1,0.0,2010,não sabe,11520.0,
Sudeste,masculino,geracaoX,30-44,1960s,evangélica,até 2 s.m,fundamental,PV,PT,gosta,10.0,1,0.0,2010,não sabe,15360.0,
Sudeste,feminino,geracaoX,30-44,1960s,católica,2 a 5 s.m,médio,PT,PT,não gosta,1.0,1,0.0,2010,não sabe,9384.5,
Sudeste,feminino,geracaoX,30-44,1980s,evangélica,até 2 s.m,fundamental,PT,PT,gosta,10.0,1,0.0,2010,direita,10857.25,
Sudeste,masculino,millenials,16-29,1990s,católica,2 a 5 s.m,médio,PT,PT,neutro,5.0,1,0.0,2010,centro,105298.572580645,
Sudeste,masculino,silenciosa,+60,1930s,evangélica,2 a 5 s.m,fundamental,PSDB,PSDB,gosta,8.0,0,1.0,2010,direita,70199.0483870968,
Sudeste,feminino,geracaoX,30-44,1970s,sem religião,2 a 5 s.m,médio,PT,PT,gosta,10.0,1,0.0,2010,esquerda,70199.0483870968,
Sudeste,masculino,boomers,45-59,1950s,católica,2 a 5 s.m,fundamental,PV,branco_nulo,gosta,7.0,0,0.0,2010,não sabe,58356.9596774194,
Sudeste,masculino,millenials,16-29,1990s,evangélica,+ de 5 s.m,médio,PT,PT,gosta,10.0,1,0.0,2010,não sabe,233427.838709677,
Sudeste,masculino,boomers,45-59,1950s,católica,2 a 5 s.m,fundamental,PSDB,PSDB,gosta,8.0,0,1.0,2010,direita,152773.612903226,
Sudeste,feminino,boomers,45-59,1950s,católica,2 a 5 s.m,fundamental,PT,PSDB,gosta,10.0,0,1.0,2010,não sabe,213157.596774194,
Sudeste,feminino,geracaoX,30-44,1970s,sem religião,+ de 5 s.m,fundamental,PT,PT,gosta,10.0,1,0.0,2010,não sabe,97510.5322580645,
Sudeste,feminino,geracaoX,45-59,1960s,católica,até 2 s.m,fundamental,PSDB,PSDB,não gosta,0.0,0,1.0,2010,não sabe,88122.2096774193,
Sudeste,masculino,boomers,45-59,1960s,católica,+ de 5 s.m,superior,PT,PT,gosta,10.0,1,0.0,2010,esquerda,132183.314516129,
Sudeste,feminino,geracaoX,30-44,1970s,católica,até 2 s.m,fundamental,PT,,gosta,9.0,0,0.0,2010,não sabe,132183.314516129,
Sudeste,feminino,boomers,45-59,1960s,católica,+ de 5 s.m,superior,PSDB,PSDB,não gosta,0.0,0,1.0,2010,não sabe,148506.193548387,
Sudeste,feminino,millenials,16-29,1990s,outras,+ de 5 s.m,médio,PSDB,PSDB,não gosta,0.0,0,1.0,2010,direita,200782.080645161,
Sudeste,masculino,millenials,16-29,1980s,evangélica,2 a 5 s.m,médio,PV,PSDB,não gosta,2.0,0,1.0,2010,não sabe,147866.080645161,
Sudeste,feminino,boomers,45-59,1950s,católica,até 2 s.m,fundamental,PT,PT,gosta,10.0,1,0.0,2010,centro,221799.120967742,
Sudeste,feminino,boomers,+60,1940s,católica,+ de 5 s.m,fundamental,PT,PT,neutro,5.0,1,0.0,2010,não sabe,147866.080645161,
Sudeste,feminino,geracaoX,30-44,1970s,outras,2 a 5 s.m,fundamental,PV,PT,neutro,5.0,1,0.0,2010,não sabe,177097.903225806,
Sudeste,masculino,geracaoX,30-44,1970s,católica,2 a 5 s.m,médio,PSDB,PSDB,não gosta,0.0,0,1.0,2010,direita,177097.903225806,
Sudeste,masculino,geracaoX,30-44,1960s,católica,2 a 5 s.m,fundamental,,,neutro,5.0,0,0.0,2010,não sabe,14076.75,
Sudeste,feminino,boomers,45-59,1950s,evangélica,2 a 5 s.m,fundamental,PT,PSDB,não conhece,,0,1.0,2010,não sabe,69825.0,
Sudeste,feminino,geracaoX,30-44,1960s,evangélica,2 a 5 s.m,fundamental,,PT,não gosta,0.0,1,0.0,2010,não sabe,61484.75,
Sudeste,feminino,boomers,+60,1940s,católica,2 a 5 s.m,fundamental,branco_nulo,branco_nulo,não gosta,0.0,0,0.0,2010,não sabe,30498.0,
Sudeste,feminino,millenials,16-29,1990s,evangélica,2 a 5 s.m,médio,outros,PSDB,neutro,6.0,0,1.0,2010,centro,172830.483870968,
Sudeste,feminino,geracaoX,30-44,1980s,sem religião,2 a 5 s.m,médio,PSDB,PSDB,não gosta,3.0,0,1.0,2010,centro,115220.322580645,
Sudeste,feminino,geracaoX,30-44,1960s,outras,+ de 5 s.m,superior,PV,PT,neutro,6.0,1,0.0,2010,esquerda,233854.580645161,
Sudeste,feminino,millenials,16-29,1980s,outras,2 a 5 s.m,superior,PSDB,PSDB,não gosta,0.0,0,1.0,2010,direita,401564.161290323,
